 &plot nbnd=  30, nks=   631 /
   65.623   65.623   68.878   72.493   72.493   76.042   78.127   78.176   78.662   78.662
            0.000000  0.722222  0.000000
  -46.886  -21.062  -20.958  -20.958   14.200   14.392   18.693   18.693   19.620   22.770
   29.869   29.869   33.488   34.398   42.971   48.384   52.681   52.681   57.456   64.891
   65.688   65.688   69.415   72.515   72.515   76.078   77.944   78.240   78.661   78.661
            0.000000  0.733333  0.000000
  -46.882  -21.064  -20.967  -20.967   14.173   14.330   18.776   18.776   19.667   22.964
   29.671   29.671   33.482   34.393   42.632   48.428   52.981   52.981   57.585   64.587
   65.713   65.713   69.947   72.580   72.580   76.035   77.799   78.364   78.659   78.659
            0.000000  0.744444  0.000000
  -46.879  -21.066  -20.975  -20.975   14.144   14.270   18.859   18.859   19.712   23.162
   29.476   29.476   33.476   34.387   42.302   48.473   53.283   53.283   57.716   64.292
   65.699   65.699   70.474   72.687   72.687   75.900   77.754   78.499   78.656   78.656
            0.000000  0.755556  0.000000
  -46.875  -21.068  -20.983  -20.983   14.112   14.213   18.944   18.944   19.757   23.363
   29.285   29.285   33.472   34.380   41.981   48.519   53.586   53.586   57.849   64.005
   65.645   65.645   70.992   72.834   72.834   75.687   77.796   78.646   78.654   78.654
            0.000000  0.766667  0.000000
  -46.872  -21.069  -20.990  -20.990   14.079   14.158   19.028   19.028   19.800   23.566
   29.098   29.098   33.467   34.370   41.669   48.565   53.889   53.889   57.982   63.728
   65.557   65.557   71.500   73.018   73.018   75.425   77.898   78.654   78.654   78.809
            0.000000  0.777778  0.000000
  -46.868  -21.070  -20.998  -20.998   14.045   14.105   19.113   19.113   19.842   23.771
   28.914   28.914   33.463   34.356   41.367   48.612   54.193   54.193   58.116   63.461
   65.437   65.437   71.996   73.233   73.233   75.135   78.037   78.657   78.657   78.987
            0.000000  0.788889  0.000000
  -46.865  -21.071  -21.005  -21.005   14.010   14.055   19.199   19.199   19.881   23.978
   28.736   28.736   33.460   34.339   41.076   48.659   54.498   54.498   58.250   63.204
   65.289   65.289   72.476   73.473   73.473   74.833   78.200   78.665   78.665   79.185
            0.000000  0.800000  0.000000
  -46.862  -21.072  -21.011  -21.011   13.975   14.007   19.283   19.283   19.920   24.185
   28.562   28.562   33.457   34.318   40.797   48.705   54.803   54.803   58.384   62.956
   65.118   65.118   72.939   73.734   73.734   74.526   78.379   78.680   78.680   79.404
            0.000000  0.811111  0.000000
  -46.859  -21.073  -21.018  -21.018   13.939   13.961   19.367   19.367   19.956   24.392
   28.393   28.393   33.455   34.291   40.531   48.752   55.109   55.109   58.518   62.720
   64.926   64.926   73.380   74.010   74.010   74.220   78.568   78.703   78.703   79.648
            0.000000  0.822222  0.000000
  -46.857  -21.073  -21.024  -21.024   13.905   13.918   19.451   19.451   19.991   24.599
   28.230   28.230   33.452   34.259   40.279   48.798   55.415   55.415   58.651   62.494
   64.717   64.717   73.796   73.919   74.295   74.295   78.737   78.737   78.765   79.918
